song_id	difficulty	play_type	best_clear_lamp	best_ex_score	best_miss_count1000	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1013	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1013	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1013	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1013	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1013	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1015	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1015	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1015	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1015	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1015	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1015	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1015	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1015	3	DP	6	EX HARD CLEAR	554	6	true	2026/09/19 20:46:03
1015	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1015	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1019	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1019	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1019	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1019	1	DP	7	FULL COMBO	203	1	true	2026/09/19 20:46:03
1019	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1019	2	DP	7	FULL COMBO	163	2	true	2026/09/19 20:46:03
1019	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1019	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1019	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1019	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
1020	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2000	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2000	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2000	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2000	1	DP	7	FULL COMBO	771	0	true	2026/09/19 20:46:03
2000	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2000	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2000	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2000	3	DP	6	EX HARD CLEAR	915	9	true	2026/09/19 20:46:03
2000	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2000	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2002	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2006	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2006	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2006	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2006	1	DP	7	FULL COMBO	352	0	true	2026/09/19 20:46:03
2006	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2006	2	DP	7	FULL COMBO	443	0	true	2026/09/19 20:46:03
2006	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2006	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2006	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2006	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2011	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2012	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2016	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2016	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
